filename,width,height,class,xmin,ymin,xmax,ymax
1877.jpg,128,128,Melanoma,17,48,66,105
2341.jpg,128,128,Pyoderma Gangrenosum,13,10,108,121
1739.jpg,128,128,Measles,6,16,115,128
1807.jpg,128,128,Melanoma,33,52,68,84
1283.jpg,128,128,Nail Fungal Infection,76,70,117,117
175.jpg,128,128,Bacterial Infection,79,47,105,76
175.jpg,128,128,Bacterial Infection,34,39,57,63
175.jpg,128,128,Bacterial Infection,70,24,85,43
1708.jpg,128,128,Measles,20,8,122,81
2304.jpg,128,128,Psoriasis,22,21,74,127
919.jpg,128,128,Chickenpox,14,67,61,93
919.jpg,128,128,Chickenpox,74,55,101,79
489.jpg,128,128,Carcinoma,58,54,71,71
489.jpg,128,128,Carcinoma,37,23,48,44
1028.jpg,128,128,Chickenpox,106,83,120,93
1028.jpg,128,128,Chickenpox,71,103,82,114
1028.jpg,128,128,Chickenpox,37,59,55,74
966.jpg,128,128,Chickenpox,54,69,84,85
966.jpg,128,128,Chickenpox,94,77,122,100
966.jpg,128,128,Chickenpox,54,3,84,22
944.jpg,128,128,Chickenpox,29,23,105,109
1903.jpg,128,128,Melanoma,51,45,74,87
2416.jpg,128,128,Squamous Carcinoma,15,10,85,76
1655.jpg,128,128,Keloids,61,55,112,111
242.jpg,128,128,Carcinoma,61,28,98,88
1445.jpg,128,128,Hives,58,17,128,112
1445.jpg,128,128,Hives,9,14,47,80
496.jpg,128,128,Carcinoma,36,63,90,93
104.jpg,128,128,Actinic,40,36,85,86
2448.jpg,128,128,Squamous Carcinoma,24,6,97,115
1315.jpg,128,128,Nail Fungal Infection,61,31,109,70
2056.jpg,128,128,Melanoma,32,31,96,104
868.jpg,128,128,Cellulitis,70,56,99,87
868.jpg,128,128,Cellulitis,7,50,58,94
868.jpg,128,128,Cellulitis,26,103,40,121
1925.jpg,128,128,Melanoma,30,5,90,114
750.jpg,128,128,Cellulitis,67,46,106,90
853.jpg,128,128,Cellulitis,43,19,90,73
853.jpg,128,128,Cellulitis,80,81,112,114
1126.jpg,128,128,Cold Sore,41,37,97,70
2083.jpg,128,128,Melanoma,38,7,98,114
2506.jpg,128,128,Wart,46,1,88,57
2506.jpg,128,128,Wart,80,92,122,121
1676.jpg,128,128,Measles,5,26,122,79
2483.jpg,128,128,Wart,32,34,86,90
491.jpg,128,128,Carcinoma,24,10,116,103
1492.jpg,128,128,Hives,40,21,118,120
2224.jpg,128,128,Pityriasis Rubra Pilaris,5,1,113,128
657.jpg,128,128,Carbuncle,48,37,82,86
2557.jpg,128,128,Wart,33,50,45,66
1396.jpg,128,128,Herpes Virus,13,54,106,117
1396.jpg,128,128,Herpes Virus,70,1,108,25
2265.jpg,128,128,Psoriasis,5,64,59,117
2265.jpg,128,128,Psoriasis,73,66,114,125
2265.jpg,128,128,Psoriasis,5,9,125,57
2369.jpg,128,128,Pyoderma Gangrenosum,3,13,117,125
2136.jpg,128,128,Melanoma,48,47,78,89
2235.jpg,128,128,Psoriasis,8,27,119,106
1460.jpg,128,128,Hives,42,11,107,80
1325.jpg,128,128,Nail Fungal Infection,14,19,81,94
179.jpg,128,128,Carcinoma,48,52,82,81
1718.jpg,128,128,Measles,12,11,113,115
1777.jpg,128,128,Melanoma,39,57,86,110
1178.jpg,128,128,Cold Sore,55,27,100,82
1239.jpg,128,128,Dystrophic Bullosa,14,38,122,116
1600.jpg,128,128,Impetigo,30,78,42,89
1600.jpg,128,128,Impetigo,74,48,92,74
2468.jpg,128,128,Wart,22,32,109,117
2034.jpg,128,128,Melanoma,53,41,88,84
320.jpg,128,128,Carcinoma,40,15,102,109
1916.jpg,128,128,Melanoma,37,24,97,109
2058.jpg,128,128,Melanoma,14,16,116,102
626.jpg,128,128,Carbuncle,14,27,100,100
817.jpg,128,128,Cellulitis,24,21,105,115
2064.jpg,128,128,Melanoma,10,10,106,99
2049.jpg,128,128,Melanoma,44,40,75,82
403.jpg,128,128,Carcinoma,48,47,83,82
1062.jpg,128,128,Chickenpox,16,82,29,96
1062.jpg,128,128,Chickenpox,62,46,88,59
1062.jpg,128,128,Chickenpox,15,1,29,16
1062.jpg,128,128,Chickenpox,98,80,110,95
2178.jpg,128,128,Pemphigoid,5,14,122,121
2128.jpg,128,128,Melanoma,44,40,75,73
2128.jpg,128,128,Melanoma,21,73,55,95
2128.jpg,128,128,Melanoma,11,21,39,64
2128.jpg,128,128,Melanoma,40,1,81,28
1244.jpg,128,128,Dystrophic Bullosa,18,30,51,83
1244.jpg,128,128,Dystrophic Bullosa,59,5,108,42
1977.jpg,128,128,Melanoma,47,52,84,92
1163.jpg,128,128,Cold Sore,88,59,105,76
923.jpg,128,128,Chickenpox,39,42,63,61
923.jpg,128,128,Chickenpox,17,69,34,86
923.jpg,128,128,Chickenpox,97,50,111,74
2193.jpg,128,128,Pemphigoid,17,25,82,78
2193.jpg,128,128,Pemphigoid,85,55,111,79
2193.jpg,128,128,Pemphigoid,16,86,43,110
2193.jpg,128,128,Pemphigoid,82,94,111,119
2339.jpg,128,128,Pyoderma Gangrenosum,40,10,89,80
2339.jpg,128,128,Pyoderma Gangrenosum,11,66,61,114
432.jpg,128,128,Carcinoma,36,21,99,99
604.jpeg,128,128,Bowen,22,25,99,104
2308.jpg,128,128,Psoriasis,7,7,125,121
1546.jpg,128,128,Impetigo,29,13,52,40
1546.jpg,128,128,Impetigo,69,13,91,38
1790.jpg,128,128,Melanoma,30,39,90,114
1887.jpg,128,128,Melanoma,56,57,98,103
920.jpg,128,128,Chickenpox,10,103,36,128
920.jpg,128,128,Chickenpox,1,9,35,35
920.jpg,128,128,Chickenpox,72,56,87,97
920.jpg,128,128,Chickenpox,114,105,128,126
920.jpg,128,128,Chickenpox,34,48,46,63
528.jpeg,128,128,Bowen,51,24,96,117
2162.jpg,128,128,Pemphigoid,85,2,128,52
2162.jpg,128,128,Pemphigoid,39,77,67,111
2162.jpg,128,128,Pemphigoid,94,63,127,103
2162.jpg,128,128,Pemphigoid,6,1,44,74
1726.jpg,128,128,Measles,86,38,117,79
1726.jpg,128,128,Measles,52,50,78,77
1211.jpg,128,128,Dystrophic Bullosa,18,31,59,66
737.jpg,128,128,Cellulitis,89,67,119,102
737.jpg,128,128,Cellulitis,5,12,53,77
1703.jpg,128,128,Measles,24,10,125,127
1647.jpg,128,128,Keloids,76,52,112,88
1647.jpg,128,128,Keloids,25,48,66,76
1065.jpg,128,128,Chickenpox,4,18,121,111
110.jpg,128,128,Actinic,48,68,65,91
302.jpg,128,128,Carcinoma,33,29,88,92
1003.jpg,128,128,Chickenpox,46,55,65,66
1003.jpg,128,128,Chickenpox,52,106,76,128
1003.jpg,128,128,Chickenpox,96,26,116,39
1323.jpg,128,128,Nail Fungal Infection,57,11,91,78
1100.jpg,128,128,Chickenpox,50,87,62,102
1100.jpg,128,128,Chickenpox,103,92,116,111
1100.jpg,128,128,Chickenpox,11,96,27,112
1100.jpg,128,128,Chickenpox,11,119,26,128
1100.jpg,128,128,Chickenpox,52,54,64,66
1100.jpg,128,128,Chickenpox,91,8,102,25
32.jpg,128,128,Actinic,3,102,43,125
32.jpg,128,128,Actinic,11,6,59,75
32.jpg,128,128,Actinic,49,85,98,114
1295.jpg,128,128,Nail Fungal Infection,26,60,86,89
2563.jpg,128,128,Wart,76,72,94,88
2563.jpg,128,128,Wart,39,1,67,85
2065.jpg,128,128,Melanoma,31,33,85,116
1567.jpg,128,128,Impetigo,40,1,98,49
1567.jpg,128,128,Impetigo,78,37,123,92
1567.jpg,128,128,Impetigo,6,33,19,49
1073.jpg,128,128,Chickenpox,108,35,126,60
1073.jpg,128,128,Chickenpox,43,48,66,65
1073.jpg,128,128,Chickenpox,32,107,48,122
1073.jpg,128,128,Chickenpox,69,62,83,77
2024.jpg,128,128,Melanoma,52,47,85,85
1157.jpg,128,128,Cold Sore,18,21,87,97
896.jpg,128,128,Chickenpox,54,39,91,81
896.jpg,128,128,Chickenpox,40,82,51,95
896.jpg,128,128,Chickenpox,33,1,48,12
896.jpg,128,128,Chickenpox,84,3,95,13
2335.jpg,128,128,Pyoderma Gangrenosum,13,20,122,113
1292.jpg,128,128,Nail Fungal Infection,34,4,96,61
1517.jpg,128,128,Impetigo,59,44,110,102
767.jpg,128,128,Cellulitis,42,56,105,111
759.jpg,128,128,Cellulitis,12,47,99,102
544.jpeg,128,128,Bowen,47,42,106,99
692.jpg,128,128,Carbuncle,52,59,73,82
1628.jpg,128,128,Keloids,61,42,81,70
2403.jpg,128,128,Pyoderma Gangrenosum,11,5,109,115
2001.jpg,128,128,Melanoma,33,9,103,115
1480.jpg,128,128,Hives,33,14,79,72
1480.jpg,128,128,Hives,9,57,20,74
1480.jpg,128,128,Hives,100,86,125,114
2044.jpg,128,128,Melanoma,38,23,97,115
830.jpg,128,128,Cellulitis,16,10,118,90
913.jpg,128,128,Chickenpox,28,13,68,45
913.jpg,128,128,Chickenpox,1,49,28,72
913.jpg,128,128,Chickenpox,74,58,115,102
913.jpg,128,128,Chickenpox,30,72,60,108
913.jpg,128,128,Chickenpox,80,15,123,51
317.jpg,128,128,Carcinoma,50,40,78,73
1784.jpg,128,128,Melanoma,49,50,80,79
755.jpg,128,128,Cellulitis,8,5,84,91
204.jpg,128,128,Carcinoma,18,37,87,99
1831.jpg,128,128,Melanoma,30,41,109,88
879.jpg,128,128,Cellulitis,17,60,57,93
879.jpg,128,128,Cellulitis,38,19,68,43
681.jpg,128,128,Carbuncle,50,45,78,88
1564.jpg,128,128,Impetigo,13,37,83,109
131.jpg,128,128,Actinic,37,33,96,98
2447.jpg,128,128,Squamous Carcinoma,34,59,77,111
2432.jpg,128,128,Squamous Carcinoma,12,20,114,108
2035.jpg,128,128,Melanoma,51,41,76,87
1982.jpg,128,128,Melanoma,49,47,81,83
69.jpg,128,128,Actinic,6,30,66,98
1936.jpg,128,128,Melanoma,57,51,75,68
2147.jpg,128,128,Melanoma,28,34,101,112
2003.jpg,128,128,Melanoma,62,59,76,74
601.jpeg,128,128,Bowen,40,45,103,99
581.jpeg,128,128,Bowen,47,44,78,86
448.jpg,128,128,Carcinoma,50,48,80,90
1939.jpg,128,128,Melanoma,33,28,93,96
2283.jpg,128,128,Psoriasis,1,42,71,110
2283.jpg,128,128,Psoriasis,102,53,128,91
1447.jpg,128,128,Hives,13,35,92,101
1447.jpg,128,128,Hives,106,88,128,112
1447.jpg,128,128,Hives,102,33,128,58
1447.jpg,128,128,Hives,29,1,60,24
2393.jpg,128,128,Pyoderma Gangrenosum,58,6,125,127
2393.jpg,128,128,Pyoderma Gangrenosum,15,47,60,124
660.jpg,128,128,Carbuncle,55,52,90,93
1355.jpg,128,128,Herpes Virus,24,25,101,107
1195.jpg,128,128,Cold Sore,40,47,70,78
549.jpeg,128,128,Bowen,45,42,77,88
984.jpg,128,128,Chickenpox,3,73,45,126
984.jpg,128,128,Chickenpox,75,1,107,33
984.jpg,128,128,Chickenpox,71,36,110,61
1693.jpg,128,128,Measles,1,9,125,126
298.jpg,128,128,Carcinoma,57,37,81,61
533.jpeg,128,128,Bowen,65,57,95,104
730.jpg,128,128,Cellulitis,42,49,71,98
730.jpg,128,128,Cellulitis,12,54,33,95
1727.jpg,128,128,Measles,6,17,91,118
536.jpeg,128,128,Bowen,37,30,88,103
536.jpeg,128,128,Bowen,107,38,128,78
856.jpg,128,128,Cellulitis,53,55,79,86
621.jpg,128,128,Carbuncle,48,50,90,93
2057.jpg,128,128,Melanoma,50,55,80,78
1707.jpg,128,128,Measles,9,7,121,116
1631.jpg,128,128,Keloids,15,9,117,72
1631.jpg,128,128,Keloids,1,78,73,128
1889.jpg,128,128,Melanoma,10,55,26,70
1889.jpg,128,128,Melanoma,47,28,63,44
1889.jpg,128,128,Melanoma,110,21,127,37
2440.jpg,128,128,Squamous Carcinoma,4,29,76,97
1848.jpg,128,128,Melanoma,53,62,65,76
1490.jpg,128,128,Hives,9,24,105,94
2500.jpg,128,128,Wart,20,19,122,91
1381.jpg,128,128,Herpes Virus,69,16,116,98
1381.jpg,128,128,Herpes Virus,12,33,24,77
504.jpg,128,128,Carcinoma,73,53,94,101
1297.jpg,128,128,Nail Fungal Infection,80,11,114,47
261.jpg,128,128,Carcinoma,22,30,112,76
2122.jpg,128,128,Melanoma,47,43,73,68
1932.jpg,128,128,Melanoma,48,44,80,77
1584.jpg,128,128,Impetigo,37,38,80,49
1584.jpg,128,128,Impetigo,12,42,26,52
1584.jpg,128,128,Impetigo,4,100,30,114
1584.jpg,128,128,Impetigo,36,19,52,31
2093.jpg,128,128,Melanoma,18,29,72,93
846.jpg,128,128,Cellulitis,34,46,89,125
1394.jpg,128,128,Herpes Virus,23,39,103,83
2313.jpg,128,128,Pyoderma Gangrenosum,20,19,100,118
2464.jpg,128,128,Wart,51,50,95,91
589.jpeg,128,128,Bowen,48,40,101,91
1089.jpg,128,128,Chickenpox,80,73,106,105
1089.jpg,128,128,Chickenpox,61,96,81,114
1089.jpg,128,128,Chickenpox,39,72,51,96
155.jpg,128,128,Bacterial Infection,70,61,102,109
1957.jpg,128,128,Melanoma,59,55,74,70
1819.jpg,128,128,Melanoma,45,43,86,85
1986.jpg,128,128,Melanoma,22,41,94,99
1986.jpg,128,128,Melanoma,97,24,120,40
417.jpg,128,128,Carcinoma,47,54,91,81
2077.jpg,128,128,Melanoma,32,30,98,97
1973.jpg,128,128,Melanoma,39,38,103,95
1968.jpg,128,128,Melanoma,46,36,72,61
200.jpg,128,128,Carcinoma,12,15,103,115
2456.jpg,128,128,Squamous Carcinoma,29,25,93,83
874.jpg,128,128,Cellulitis,37,70,107,99
874.jpg,128,128,Cellulitis,45,1,99,35
488.jpg,128,128,Carcinoma,39,30,65,62
1534.jpg,128,128,Impetigo,15,11,26,34
1534.jpg,128,128,Impetigo,3,78,17,91
1534.jpg,128,128,Impetigo,102,58,117,72
1534.jpg,128,128,Impetigo,12,54,29,70
1322.jpg,128,128,Nail Fungal Infection,13,91,44,116
1322.jpg,128,128,Nail Fungal Infection,54,82,63,93
1944.jpg,128,128,Melanoma,33,52,102,89
1398.jpg,128,128,Herpes Virus,20,19,44,51
1398.jpg,128,128,Herpes Virus,7,79,22,94
1398.jpg,128,128,Herpes Virus,72,40,98,63
1611.jpg,128,128,Impetigo,19,4,60,49
1611.jpg,128,128,Impetigo,33,82,56,117
2475.jpg,128,128,Wart,24,16,126,102
912.jpg,128,128,Chickenpox,3,20,119,59
912.jpg,128,128,Chickenpox,44,61,95,123
1168.jpg,128,128,Cold Sore,24,20,49,39
1305.jpg,128,128,Nail Fungal Infection,8,10,58,58
1991.jpg,128,128,Melanoma,42,30,76,77
989.jpg,128,128,Chickenpox,3,50,46,74
989.jpg,128,128,Chickenpox,1,17,57,32
989.jpg,128,128,Chickenpox,63,83,85,116
989.jpg,128,128,Chickenpox,68,13,89,28
1212.jpg,128,128,Dystrophic Bullosa,33,37,56,72
1212.jpg,128,128,Dystrophic Bullosa,4,40,25,70
1212.jpg,128,128,Dystrophic Bullosa,109,47,124,73
1066.jpg,128,128,Chickenpox,23,20,102,69
1066.jpg,128,128,Chickenpox,43,85,84,105
1908.jpg,128,128,Melanoma,53,45,82,85
996.jpg,128,128,Chickenpox,36,16,89,44
996.jpg,128,128,Chickenpox,8,38,22,54
996.jpg,128,128,Chickenpox,96,71,120,91
511.jpg,128,128,Carcinoma,45,41,86,75
2376.jpg,128,128,Pyoderma Gangrenosum,8,14,120,114
286.jpg,128,128,Carcinoma,64,39,101,93
820.jpg,128,128,Cellulitis,26,67,51,94
760.jpg,128,128,Cellulitis,60,22,113,65
948.jpg,128,128,Chickenpox,12,51,30,67
948.jpg,128,128,Chickenpox,58,98,77,108
948.jpg,128,128,Chickenpox,96,81,114,98
2219.jpg,128,128,Pityriasis Rubra Pilaris,4,16,125,101
1869.jpg,128,128,Melanoma,50,37,81,76
2019.jpg,128,128,Melanoma,47,29,88,74
457.jpg,128,128,Carcinoma,32,42,87,98
990.jpg,128,128,Chickenpox,76,91,94,109
990.jpg,128,128,Chickenpox,76,59,89,74
251.jpg,128,128,Carcinoma,47,33,89,93
1.jpg,128,128,Actinic,43,20,71,46
1.jpg,128,128,Actinic,98,17,114,42
1.jpg,128,128,Actinic,4,37,15,55
1.jpg,128,128,Actinic,44,59,63,76
1.jpg,128,128,Actinic,107,80,120,94
1.jpg,128,128,Actinic,17,2,33,12
1.jpg,128,128,Actinic,27,87,39,97
1.jpg,128,128,Actinic,69,38,84,52
862.jpg,128,128,Cellulitis,33,17,128,103
2234.jpg,128,128,Psoriasis,40,35,104,94
2118.jpg,128,128,Melanoma,88,38,118,86
2118.jpg,128,128,Melanoma,36,102,64,122
2107.jpg,128,128,Melanoma,29,33,76,93
1084.jpg,128,128,Chickenpox,15,97,28,110
1084.jpg,128,128,Chickenpox,95,91,115,111
1084.jpg,128,128,Chickenpox,48,86,60,100
1084.jpg,128,128,Chickenpox,47,51,63,68
597.jpeg,128,128,Nail Infection,47,56,108,112
870.jpg,128,128,Cellulitis,38,26,72,114
1033.jpg,128,128,Chickenpox,36,27,116,89
1414.jpg,128,128,Hives,28,64,49,80
2522.jpg,128,128,Wart,10,16,121,116
336.jpg,128,128,Carcinoma,48,5,87,45
336.jpg,128,128,Carcinoma,34,39,46,50
336.jpg,128,128,Carcinoma,7,98,36,109
336.jpg,128,128,Carcinoma,55,51,66,67
2325.jpg,128,128,Pyoderma Gangrenosum,12,14,112,98
1783.jpg,128,128,Melanoma,50,52,106,114
199.jpg,128,128,Carcinoma,52,47,76,70
2157.jpg,128,128,Pemphigoid,3,27,112,104
2004.jpg,128,128,Melanoma,34,37,80,73
804.jpg,128,128,Cellulitis,1,12,100,122
1335.jpg,128,128,Herpes Virus,57,46,99,82
2429.jpg,128,128,Squamous Carcinoma,37,24,101,120
1700.jpg,128,128,Measles,27,18,122,123
1518.jpg,128,128,Impetigo,49,44,72,77
1437.jpg,128,128,Hives,48,22,125,77
61.jpg,128,128,Actinic,65,23,99,55
1888.jpg,128,128,Melanoma,44,48,86,99
1568.jpg,128,128,Impetigo,7,5,112,104
1192.jpg,128,128,Cold Sore,63,34,95,69
375.jpg,128,128,Carcinoma,53,38,71,67
2247.jpg,128,128,Psoriasis,29,32,91,82
680.jpg,128,128,Carbuncle,50,21,98,75
640.jpg,128,128,Carbuncle,34,31,73,59
1610.jpg,128,128,Impetigo,56,45,99,93
1610.jpg,128,128,Impetigo,95,10,122,37
2388.jpg,128,128,Pyoderma Gangrenosum,10,32,119,128
2174.jpg,128,128,Pemphigoid,49,46,82,82
1754.jpg,128,128,Measles,18,8,109,122
2113.jpg,128,128,Melanoma,41,11,100,114
2196.jpg,128,128,Pemphigoid,3,25,78,100
423.jpg,128,128,Carcinoma,25,77,62,111
1821.jpg,128,128,Melanoma,52,51,80,81
400.jpg,128,128,Carcinoma,44,30,85,87
2013.jpg,128,128,Melanoma,33,38,82,83
378.jpg,128,128,Carcinoma,39,29,104,100
1506.jpg,128,128,Impetigo,47,94,76,123
1506.jpg,128,128,Impetigo,17,29,31,47
1506.jpg,128,128,Impetigo,38,28,56,53
89.jpg,128,128,Actinic,32,67,47,94
89.jpg,128,128,Actinic,70,64,96,87
719.jpg,128,128,Carbuncle,29,34,101,81
447.jpg,128,128,Carcinoma,11,25,96,73
2179.jpg,128,128,Pemphigoid,83,53,122,99
2179.jpg,128,128,Pemphigoid,30,51,58,83
84.jpg,128,128,Actinic,3,55,60,97
1223.jpg,128,128,Dystrophic Bullosa,27,43,93,96
486.jpg,128,128,Carcinoma,47,44,83,84
1508.jpg,128,128,Impetigo,27,54,51,86
1508.jpg,128,128,Impetigo,90,50,109,68
1034.jpg,128,128,Chickenpox,12,51,40,94
1034.jpg,128,128,Chickenpox,42,103,89,128
1034.jpg,128,128,Chickenpox,81,60,104,73
1809.jpg,128,128,Melanoma,34,61,83,106
1200.jpg,128,128,Dystrophic Bullosa,14,27,102,102
877.jpg,128,128,Cellulitis,31,46,56,68
877.jpg,128,128,Cellulitis,80,38,105,80
229.jpg,128,128,Carcinoma,28,74,50,95
229.jpg,128,128,Carcinoma,77,17,92,33
2336.jpg,128,128,Pyoderma Gangrenosum,6,26,119,113
1911.jpg,128,128,Melanoma,52,57,82,94
193.jpg,128,128,Carcinoma,60,45,78,72
525.jpeg,128,128,Bowen,44,37,76,90
360.jpg,128,128,Carcinoma,44,64,80,88
2502.jpg,128,128,Wart,42,73,84,99
1031.jpg,128,128,Chickenpox,1,83,46,118
1031.jpg,128,128,Chickenpox,96,3,127,29
1031.jpg,128,128,Chickenpox,47,1,66,25
1031.jpg,128,128,Chickenpox,94,104,122,128
1898.jpg,128,128,Melanoma,54,38,107,90
2059.jpg,128,128,Melanoma,9,15,98,109
1204.jpg,128,128,Dystrophic Bullosa,48,41,91,85
1609.jpg,128,128,Impetigo,66,65,107,119
1609.jpg,128,128,Impetigo,14,33,62,76
1609.jpg,128,128,Impetigo,1,98,14,114
1609.jpg,128,128,Impetigo,93,1,122,21
916.jpg,128,128,Chickenpox,26,29,95,79
554.jpeg,128,128,Bowen,39,23,94,94
929.jpg,128,128,Chickenpox,42,58,60,83
929.jpg,128,128,Chickenpox,23,68,33,76
929.jpg,128,128,Chickenpox,30,84,41,97
929.jpg,128,128,Chickenpox,93,24,107,32
2239.jpg,128,128,Psoriasis,26,29,114,94
2239.jpg,128,128,Psoriasis,113,102,126,125
2051.jpg,128,128,Melanoma,22,23,113,97
2300.jpg,128,128,Psoriasis,10,53,56,89
2300.jpg,128,128,Psoriasis,6,99,18,109
2300.jpg,128,128,Psoriasis,82,48,119,85
2300.jpg,128,128,Psoriasis,89,104,108,124
2300.jpg,128,128,Psoriasis,108,100,118,113
2300.jpg,128,128,Psoriasis,29,107,44,125
2300.jpg,128,128,Psoriasis,2,14,18,30
2300.jpg,128,128,Psoriasis,114,16,128,30
222.jpg,128,128,Carcinoma,43,30,91,117
192.jpg,128,128,Carcinoma,49,52,70,79
1400.jpg,128,128,Herpes Virus,60,35,126,92
1493.jpg,128,128,Hives,50,16,112,63
2052.jpg,128,128,Melanoma,51,41,76,65
671.jpg,128,128,Carbuncle,45,72,64,93
1592.jpg,128,128,Impetigo,17,70,42,92
1592.jpg,128,128,Impetigo,48,24,73,44
1592.jpg,128,128,Impetigo,77,44,118,88
654.jpg,128,128,Carbuncle,25,73,82,123
654.jpg,128,128,Carbuncle,46,6,114,48
1057.jpg,128,128,Chickenpox,38,83,83,112
1057.jpg,128,128,Chickenpox,113,69,128,84
1057.jpg,128,128,Chickenpox,68,33,79,46
1786.jpg,128,128,Melanoma,27,42,98,93
1333.jpg,128,128,Nail Fungal Infection,18,23,46,54
1333.jpg,128,128,Nail Fungal Infection,103,40,120,68
786.jpg,128,128,Cellulitis,27,18,96,71
2413.jpg,127,128,Squamous Carcinoma,29,23,80,88
2279.jpg,128,128,Psoriasis,8,17,105,109
658.jpg,128,128,Carbuncle,34,37,84,108
277.jpg,128,128,Carcinoma,46,42,84,99
466.jpg,128,128,Carcinoma,45,56,80,84
523.jpeg,128,128,Bowen,4,49,34,95
523.jpeg,128,128,Bowen,47,45,64,106
523.jpeg,128,128,Bowen,79,15,111,61
354.jpg,128,128,Carcinoma,49,58,76,85
363.jpg,128,128,Carcinoma,65,63,90,93
1177.jpg,128,128,Cold Sore,17,58,35,77
1177.jpg,128,128,Cold Sore,67,58,90,84
494.jpg,128,128,Carcinoma,47,40,82,87
1379.jpg,128,128,Herpes Virus,25,40,88,90
1475.jpg,128,128,Hives,76,66,128,120
2227.jpg,128,128,Pityriasis Rubra Pilaris,4,1,125,128
145.jpg,128,128,Bacterial Infection,70,62,93,88
792.jpg,128,128,Cellulitis,95,24,128,96
1019.jpg,128,128,Chickenpox,55,78,116,125
1019.jpg,128,128,Chickenpox,47,31,75,67
1829.jpg,128,128,Melanoma,78,37,106,84
1829.jpg,128,128,Melanoma,39,30,70,60
2392.jpg,128,128,Pyoderma Gangrenosum,8,14,100,114
263.jpg,128,128,Carcinoma,51,53,64,67
1444.jpg,128,128,Hives,26,51,82,118
1080.jpg,128,128,Chickenpox,41,22,61,38
1080.jpg,128,128,Chickenpox,62,57,74,68
1080.jpg,128,128,Chickenpox,47,74,52,82
1080.jpg,128,128,Chickenpox,60,82,69,90
1080.jpg,128,128,Chickenpox,77,29,89,36
161.jpg,128,128,Bacterial Infection,46,42,80,105
2166.jpg,128,128,Pemphigoid,24,25,63,65
2166.jpg,128,128,Pemphigoid,69,6,104,31
2454.jpg,128,128,Squamous Carcinoma,17,29,103,89
1866.jpg,128,128,Melanoma,55,41,73,65
1358.jpg,128,128,Herpes Virus,19,25,101,82
590.jpeg,128,128,Bowen,56,73,69,95
567.jpeg,128,128,Bowen,41,44,92,96
1036.jpg,128,128,Chickenpox,53,36,63,46
1036.jpg,128,128,Chickenpox,49,12,58,22
1036.jpg,128,128,Chickenpox,78,74,88,85
1036.jpg,128,128,Chickenpox,90,21,99,29
1183.jpg,128,128,Cold Sore,58,22,91,85
2501.jpg,128,128,Wart,54,45,90,83
766.jpg,128,128,Cellulitis,56,21,106,67
1704.jpg,128,128,Measles,16,21,114,121
481.jpg,128,128,Carcinoma,53,53,87,72
2319.jpg,128,128,Pyoderma Gangrenosum,6,4,111,100
2104.jpg,128,128,Melanoma,39,41,81,76
216.jpg,128,128,Carcinoma,19,43,118,120
1405.jpg,128,128,Herpes Virus,28,17,73,75
371.jpg,128,128,Carcinoma,50,49,102,84
1133.jpg,128,128,Cold Sore,44,69,65,96
1081.jpg,128,128,Chickenpox,6,53,113,115
876.jpg,128,128,Cellulitis,16,44,67,103
1899.jpg,128,128,Melanoma,53,45,86,76
2449.jpg,128,128,Squamous Carcinoma,28,34,81,93
79.jpg,128,128,Actinic,50,50,85,89
123.jpg,128,128,Actinic,37,5,60,33
123.jpg,128,128,Actinic,6,12,26,34
123.jpg,128,128,Actinic,49,76,58,95
123.jpg,128,128,Actinic,89,89,110,102
1539.jpg,128,128,Impetigo,28,11,63,64
1798.jpg,128,128,Melanoma,33,32,95,101
108.jpg,128,128,Actinic,61,54,88,86
1459.jpg,128,128,Hives,60,71,104,111
1459.jpg,128,128,Hives,3,5,22,21
1459.jpg,128,128,Hives,70,4,93,19
1761.jpg,128,128,Measles,30,20,101,110
1923.jpg,128,128,Melanoma,37,31,91,82
902.jpg,128,128,Chickenpox,39,19,65,60
902.jpg,128,128,Chickenpox,50,68,88,120
2263.jpg,128,128,Psoriasis,15,26,49,63
2263.jpg,128,128,Psoriasis,95,72,120,108
2263.jpg,128,128,Psoriasis,13,92,46,128
2186.jpg,128,128,Pemphigoid,17,24,122,121
1713.jpg,128,128,Measles,7,13,128,110
1861.jpg,128,128,Melanoma,44,1,97,66
2135.jpg,128,128,Melanoma,49,56,77,90
2401.jpg,128,128,Pyoderma Gangrenosum,6,22,122,117
470.jpg,128,128,Carcinoma,62,50,75,66
957.jpg,128,128,Chickenpox,85,47,109,60
957.jpg,128,128,Chickenpox,43,59,52,66
957.jpg,128,128,Chickenpox,9,48,20,60
2523.jpg,128,128,Wart,81,29,123,59
908.jpg,128,128,Chickenpox,51,71,72,91
908.jpg,128,128,Chickenpox,5,31,30,52
908.jpg,128,128,Chickenpox,60,9,76,24
908.jpg,128,128,Chickenpox,18,94,31,115
2405.jpg,128,128,Pyoderma Gangrenosum,14,16,108,118
189.jpg,128,128,Carcinoma,40,33,84,73
705.jpg,128,128,Carbuncle,81,52,115,101
705.jpg,128,128,Carbuncle,6,54,38,89
196.jpg,128,128,Carcinoma,37,25,116,100
757.jpg,128,128,Cellulitis,81,27,104,52
931.jpg,128,128,Chickenpox,51,58,77,72
2020.jpg,128,128,Melanoma,55,50,93,93
2029.jpg,128,128,Melanoma,52,50,78,88
